   0.1165 -15.5387 -15.4054 -15.1547 -14.9076 -14.8097 -14.7864 -14.6386 -14.6110 -14.4436 -14.4211 -14.2492 -14.0400 -13.9718 -13.8412 -13.8292 -13.7541 -13.6866 -13.6541 -13.6345 -13.5316 -13.4970 -13.4654 -13.4483 -13.3689 -13.3590 -13.3211 -13.3150 -13.2206 -13.2034 -13.1572 -13.1125 -13.0704 -10.2313 -10.0996 -10.0385  -9.8774  -9.7360  -9.7136  -9.6232  -9.4736  -9.3743  -9.2992  -9.2818  -8.8947  -8.6189  -8.6076  -8.4910  -8.4787  -8.2114  -8.0604  -7.5397  -7.3426  -5.7285  -5.6788  -5.5577  -5.4763  -5.3843  -5.3118  -5.1626  -5.0476  -4.9179  -4.8196  -4.6824  -4.6341  -4.6008  -4.5974  -4.4993  -4.4124  -4.4084  -4.3332  -4.2397  -4.2164  -4.1112  -4.0869  -3.9489  -3.9471  -3.9109  -3.8633  -3.8295  -3.7772  -3.7105  -3.6740  -3.6197  -3.5648  -3.4827  -3.4532  -3.3254  -3.3229  -3.2245  -3.1778  -3.1095  -3.0686  -3.0328  -3.0059  -2.9369  -2.8891  -2.8135  -2.7803  -2.7389  -2.7190  -2.6243  -2.5749  -2.5259  -2.4555  -2.3924  -2.3823  -2.3475  -2.2712  -2.2371  -2.2009  -2.1612  -2.1373  -2.0911  -2.0806  -1.9628  -1.9437  -1.9107  -1.8716  -1.8278  -1.8192  -1.7677  -1.7335  -1.7143  -1.6801  -1.6407  -1.5646  -1.5620  -1.5026  -1.4956  -1.4547  -1.4131  -1.3605  -1.2687  -1.1935  -1.0997  -1.0744  -1.0726  -1.0066  -0.9879  -0.9518  -0.8401  -0.7764  -0.6284  -0.5883  -0.5346  -0.4781  -0.3336  -0.3198   1.9850   2.0910   2.2096   2.3473   2.4351   2.5090   2.6104   2.7210   2.7430   2.7980   2.8795   2.9454   2.9878   2.9936   3.1010   3.2475   3.2508   3.3333   3.3723   3.4130   3.4524   3.4628   3.5382   3.5728   3.6125   3.6858   3.6888   3.7515   3.7832   3.9154   3.9241   3.9703   3.9932   4.1071   4.2081   4.2092   4.2693   4.2846   4.3872   4.4242   4.4593   4.4844   4.5467   4.7021
   0.1288 -15.5495 -15.4158 -15.1610 -14.8540 -14.8097 -14.7979 -14.6224 -14.6163 -14.4356 -14.4197 -14.2793 -14.0423 -13.9602 -13.8429 -13.8320 -13.7455 -13.6893 -13.6541 -13.6401 -13.5232 -13.5027 -13.4698 -13.4583 -13.3694 -13.3640 -13.3190 -13.3182 -13.2160 -13.2022 -13.1569 -13.1087 -13.0671 -10.2383 -10.0990 -10.0549  -9.8856  -9.7284  -9.7211  -9.6216  -9.4760  -9.3817  -9.3126  -9.2871  -8.9063  -8.5902  -8.5794  -8.5004  -8.4848  -8.2331  -8.0548  -7.5107  -7.3153  -5.7436  -5.6870  -5.5704  -5.4924  -5.3950  -5.3203  -5.1611  -5.0352  -4.9227  -4.7563  -4.6738  -4.6540  -4.5864  -4.5690  -4.4915  -4.3936  -4.3898  -4.3318  -4.2471  -4.2079  -4.1076  -4.0889  -3.9289  -3.9193  -3.9111  -3.8890  -3.8037  -3.7671  -3.7048  -3.6760  -3.5767  -3.5681  -3.4668  -3.4578  -3.4086  -3.3577  -3.2320  -3.1477  -3.0780  -3.0741  -3.0383  -2.9606  -2.9343  -2.9022  -2.7979  -2.7849  -2.7781  -2.7146  -2.6141  -2.5860  -2.5358  -2.4598  -2.3826  -2.3750  -2.3069  -2.3032  -2.1882  -2.1731  -2.1416  -2.1256  -2.1186  -2.0909  -1.9750  -1.9628  -1.9120  -1.8959  -1.8213  -1.8192  -1.8051  -1.7342  -1.7311  -1.7011  -1.6510  -1.5741  -1.5527  -1.5169  -1.5084  -1.4843  -1.4271  -1.3533  -1.2716  -1.1789  -1.1296  -1.1179  -1.0834  -1.0162  -1.0146  -0.9782  -0.8682  -0.7952  -0.6521  -0.5859  -0.5449  -0.4752  -0.3367  -0.3180   1.9850   2.0980   2.1881   2.3360   2.4266   2.6225   2.6324   2.6631   2.7548   2.8197   2.9086   2.9398   2.9909   3.0350   3.0964   3.2268   3.2756   3.3674   3.3683   3.4098   3.4489   3.4790   3.5592   3.5697   3.5781   3.6765   3.6931   3.7408   3.7643   3.8930   3.9030   3.9489   3.9665   4.1468   4.1883   4.1891   4.2549   4.2626   4.3846   4.4274   4.4692   4.5243   4.5932   4.6570
   0.1410 -15.5369 -15.4104 -15.1479 -14.9081 -14.8120 -14.7888 -14.6401 -14.6119 -14.4455 -14.4145 -14.2489 -14.0416 -13.9676 -13.8456 -13.8261 -13.7568 -13.6859 -13.6553 -13.6346 -13.5346 -13.4958 -13.4648 -13.4466 -13.3711 -13.3560 -13.3237 -13.3112 -13.2212 -13.2052 -13.1561 -13.1121 -13.0709 -10.2332 -10.0958 -10.0381  -9.8788  -9.7449  -9.7028  -9.6227  -9.4775  -9.3770  -9.3268  -9.2473  -8.9002  -8.6203  -8.6071  -8.5002  -8.4601  -8.2134  -8.0680  -7.5352  -7.3436  -5.7270  -5.6794  -5.5551  -5.4785  -5.3892  -5.3074  -5.1727  -5.0328  -4.9255  -4.8174  -4.6967  -4.6341  -4.5985  -4.5850  -4.5000  -4.4334  -4.3926  -4.3385  -4.2252  -4.2106  -4.1249  -4.0830  -3.9647  -3.9411  -3.9146  -3.8470  -3.8295  -3.7741  -3.7114  -3.6710  -3.6158  -3.5748  -3.4771  -3.4492  -3.3321  -3.3213  -3.2240  -3.1790  -3.1148  -3.0678  -3.0351  -2.9965  -2.9401  -2.8817  -2.8272  -2.7711  -2.7392  -2.7226  -2.6272  -2.5715  -2.5374  -2.4555  -2.4070  -2.3682  -2.3421  -2.2753  -2.2363  -2.1992  -2.1694  -2.1395  -2.0939  -2.0622  -1.9809  -1.9355  -1.8988  -1.8766  -1.8322  -1.8160  -1.7678  -1.7438  -1.7228  -1.6776  -1.6361  -1.5852  -1.5438  -1.5040  -1.4874  -1.4483  -1.4161  -1.3609  -1.2695  -1.1880  -1.1015  -1.0819  -1.0515  -1.0138  -0.9776  -0.9485  -0.8434  -0.7675  -0.6365  -0.5921  -0.5559  -0.4590  -0.3402  -0.3203   1.9833   2.0979   2.2066   2.3453   2.4179   2.5245   2.5999   2.7229   2.7417   2.7950   2.8810   2.9476   2.9694   3.0250   3.1056   3.2378   3.2596   3.3269   3.3777   3.4049   3.4370   3.4702   3.5402   3.5815   3.6170   3.6710   3.6939   3.7526   3.7914   3.9076   3.9303   3.9659   4.0086   4.1040   4.1857   4.2133   4.2631   4.2931   4.3952   4.4129   4.4723   4.4929   4.5545   4.7087
   0.1533 -15.4995 -15.3925 -15.1153 -14.9930 -14.8625 -14.7976 -14.6564 -14.6014 -14.4720 -14.3956 -14.1901 -14.0364 -13.9761 -13.8586 -13.8327 -13.7706 -13.6901 -13.6589 -13.6082 -13.5488 -13.4778 -13.4518 -13.4255 -13.3677 -13.3475 -13.3316 -13.2971 -13.2369 -13.2091 -13.1563 -13.1206 -13.0816 -10.2161 -10.0784 -10.0066  -9.8690  -9.7498  -9.6817  -9.6197  -9.4816  -9.3818  -9.3132  -9.1845  -8.8913  -8.6911  -8.6530  -8.5010  -8.4108  -8.1715  -8.0941  -7.6035  -7.4256  -5.6812  -5.6531  -5.5148  -5.4422  -5.3671  -5.2800  -5.1884  -5.0313  -4.9883  -4.8777  -4.7507  -4.6596  -4.6332  -4.5884  -4.5132  -4.5084  -4.4390  -4.3213  -4.2670  -4.1994  -4.1659  -4.0864  -4.0177  -4.0031  -3.9248  -3.8677  -3.8364  -3.7269  -3.7055  -3.6619  -3.6240  -3.5851  -3.4620  -3.4158  -3.3260  -3.2840  -3.2420  -3.1817  -3.1091  -3.0984  -3.0432  -3.0119  -2.9417  -2.8827  -2.8363  -2.7734  -2.7525  -2.6868  -2.6464  -2.5884  -2.5450  -2.4770  -2.4306  -2.3782  -2.3632  -2.3229  -2.2848  -2.1921  -2.1614  -2.1200  -2.0874  -2.0111  -1.9796  -1.9266  -1.8843  -1.8538  -1.8041  -1.7759  -1.7578  -1.7291  -1.6907  -1.6420  -1.6125  -1.5495  -1.5295  -1.5035  -1.4520  -1.3983  -1.3717  -1.3561  -1.2401  -1.1711  -1.0819  -1.0168  -0.9994  -0.9561  -0.8913  -0.8678  -0.7964  -0.7153  -0.6141  -0.5809  -0.5524  -0.4271  -0.3482  -0.3296   1.9930   2.0949   2.2454   2.3229   2.3861   2.5013   2.5888   2.6764   2.7147   2.7790   2.8172   2.8825   2.9568   3.0461   3.1124   3.1965   3.2525   3.2772   3.3450   3.3745   3.4477   3.4930   3.5474   3.5861   3.6474   3.6647   3.7073   3.7570   3.8157   3.8472   3.9381   3.9725   4.0785   4.0941   4.1998   4.2378   4.2606   4.3311   4.3879   4.4182   4.4620   4.5482   4.5690   4.6844
   0.1655 -15.4391 -15.3595 -15.1000 -15.0803 -14.9208 -14.8164 -14.6700 -14.6119 -14.4680 -14.3902 -14.1307 -14.0294 -13.9724 -13.8914 -13.8457 -13.7876 -13.7019 -13.6573 -13.5731 -13.5507 -13.4580 -13.4316 -13.4030 -13.3676 -13.3419 -13.3328 -13.2889 -13.2557 -13.2116 -13.1607 -13.1296 -13.0969 -10.1833 -10.0541  -9.9840  -9.8753  -9.7227  -9.6565  -9.6023  -9.5051  -9.3710  -9.2901  -9.1376  -8.9127  -8.7474  -8.6761  -8.5007  -8.3714  -8.1559  -8.0610  -7.7040  -7.5503  -5.6245  -5.5954  -5.4645  -5.3962  -5.3294  -5.2733  -5.1852  -5.0757  -5.0159  -4.9737  -4.7961  -4.6905  -4.6626  -4.6295  -4.5693  -4.5069  -4.4546  -4.3686  -4.3319  -4.2783  -4.2170  -4.0955  -4.0484  -3.9921  -3.9649  -3.8996  -3.8473  -3.7519  -3.7116  -3.6260  -3.5917  -3.5041  -3.4572  -3.4363  -3.3325  -3.2923  -3.2166  -3.1816  -3.1296  -3.0668  -3.0295  -3.0044  -2.9438  -2.9090  -2.8439  -2.7861  -2.7653  -2.7040  -2.6835  -2.6356  -2.5821  -2.5381  -2.4214  -2.3995  -2.3526  -2.3300  -2.2563  -2.1664  -2.1293  -2.0951  -2.0544  -2.0189  -1.9625  -1.9326  -1.8723  -1.8536  -1.7951  -1.7655  -1.7320  -1.6877  -1.6653  -1.6122  -1.5577  -1.5279  -1.5096  -1.4747  -1.4344  -1.3961  -1.3082  -1.2861  -1.1760  -1.1158  -1.0414  -0.9756  -0.9312  -0.8850  -0.8205  -0.7944  -0.7488  -0.7015  -0.6083  -0.5579  -0.4761  -0.4054  -0.3682  -0.3180   2.0019   2.1082   2.2799   2.3224   2.3916   2.4787   2.6102   2.6297   2.6958   2.7898   2.8207   2.8479   2.9272   3.0237   3.0813   3.1431   3.2124   3.2362   3.3256   3.3471   3.4176   3.4466   3.5146   3.5619   3.6109   3.6784   3.7089   3.7631   3.7969   3.8470   3.9498   3.9624   4.0411   4.0999   4.1527   4.2186   4.2734   4.3430   4.4066   4.4354   4.4723   4.5498   4.6037   4.7026
   0.1778 -15.3593 -15.3091 -15.1778 -15.1499 -14.9060 -14.8343 -14.6823 -14.6539 -14.4377 -14.3950 -14.0810 -14.0313 -13.9564 -13.9273 -13.8514 -13.8173 -13.6986 -13.6663 -13.5459 -13.5416 -13.4396 -13.4140 -13.3889 -13.3760 -13.3320 -13.3250 -13.2888 -13.2729 -13.2096 -13.1750 -13.1307 -13.1119 -10.1360 -10.0523  -9.9634  -9.9021  -9.6683  -9.6273  -9.5812  -9.5462  -9.3362  -9.2832  -9.1194  -8.9966  -8.7213  -8.6787  -8.4913  -8.3986  -8.0964  -7.9755  -7.8218  -7.6953  -5.5652  -5.5166  -5.4186  -5.3933  -5.2933  -5.2813  -5.1705  -5.1620  -5.0337  -4.9570  -4.8341  -4.7867  -4.6872  -4.6496  -4.5842  -4.5356  -4.4666  -4.4589  -4.3670  -4.2582  -4.2470  -4.1451  -4.0716  -4.0549  -3.9424  -3.9055  -3.8776  -3.7831  -3.7126  -3.6636  -3.5506  -3.4954  -3.4059  -3.3868  -3.3181  -3.2836  -3.2255  -3.2106  -3.0859  -3.0490  -3.0188  -2.9913  -2.9570  -2.9210  -2.8650  -2.8169  -2.7828  -2.7687  -2.7187  -2.6602  -2.5810  -2.5235  -2.4216  -2.3965  -2.3575  -2.3219  -2.2040  -2.1702  -2.1146  -2.1055  -2.0358  -2.0046  -1.9561  -1.9283  -1.8879  -1.8648  -1.7938  -1.7668  -1.6889  -1.6654  -1.6382  -1.5889  -1.5461  -1.5134  -1.4892  -1.4672  -1.3972  -1.3746  -1.2558  -1.2328  -1.0813  -1.0565  -0.9874  -0.9542  -0.8727  -0.8517  -0.7913  -0.7651  -0.7100  -0.6892  -0.5877  -0.5493  -0.4390  -0.4300  -0.3470  -0.2865   2.0210   2.1212   2.2658   2.3707   2.4667   2.4927   2.5973   2.6314   2.7366   2.8095   2.8427   2.8846   2.8941   2.9487   3.0365   3.1100   3.1557   3.1906   3.2536   3.2764   3.3632   3.3706   3.4828   3.5146   3.5890   3.6448   3.7376   3.7730   3.7917   3.8363   3.9153   3.9754   4.0045   4.0538   4.1841   4.2086   4.2636   4.3177   4.4072   4.4326   4.4533   4.5030   4.5686   4.6007
   0.1904 -15.2693 -15.2693 -15.2369 -15.2369 -14.8609 -14.8609 -14.6839 -14.6839 -14.4102 -14.4102 -14.0472 -14.0472 -13.9445 -13.9445 -13.8434 -13.8434 -13.6834 -13.6834 -13.5360 -13.5360 -13.4203 -13.4203 -13.3826 -13.3826 -13.3222 -13.3222 -13.2855 -13.2855 -13.1962 -13.1962 -13.1234 -13.1234 -10.0855 -10.0855  -9.9347  -9.9347  -9.6186  -9.6186  -9.5773  -9.5773  -9.2997  -9.2997  -9.0812  -9.0812  -8.6838  -8.6838  -8.4581  -8.4581  -7.9829  -7.9829  -7.8294  -7.8294  -5.5023  -5.5023  -5.4053  -5.4053  -5.2867  -5.2867  -5.1872  -5.1872  -4.9576  -4.9576  -4.8687  -4.8687  -4.6586  -4.6586  -4.5925  -4.5925  -4.4901  -4.4901  -4.2996  -4.2996  -4.1696  -4.1696  -4.1259  -4.1259  -3.9341  -3.9341  -3.8245  -3.8245  -3.6960  -3.6959  -3.5155  -3.5155  -3.3695  -3.3695  -3.2988  -3.2988  -3.2250  -3.2250  -3.0575  -3.0575  -3.0088  -3.0088  -2.9214  -2.9214  -2.8766  -2.8766  -2.7772  -2.7772  -2.7160  -2.7160  -2.4978  -2.4978  -2.4296  -2.4296  -2.3574  -2.3574  -2.1711  -2.1711  -2.1126  -2.1126  -2.0050  -2.0050  -1.9641  -1.9641  -1.8769  -1.8769  -1.7697  -1.7697  -1.6689  -1.6689  -1.5883  -1.5883  -1.5466  -1.5466  -1.4752  -1.4752  -1.3627  -1.3627  -1.2289  -1.2289  -1.0180  -1.0180  -0.9613  -0.9613  -0.8653  -0.8653  -0.7552  -0.7552  -0.6934  -0.6934  -0.5597  -0.5597  -0.4491  -0.4491  -0.2966  -0.2966   2.0732   2.0732   2.3268   2.3268   2.4909   2.4909   2.6866   2.6866   2.7644   2.7644   2.8582   2.8582   2.9152   2.9152   3.0365   3.0365   3.1252   3.1252   3.2372   3.2372   3.3555   3.3555   3.4603   3.4603   3.6369   3.6369   3.7412   3.7412   3.8242   3.8242   3.9014   3.9014   4.0497   4.0497   4.1731   4.1732   4.3027   4.3049   4.3829   4.3913   4.5011   4.5416   4.5858   4.6518
   0.2030 -15.2962 -15.2541 -15.2343 -15.1997 -14.8910 -14.8478 -14.6825 -14.6701 -14.4398 -14.4200 -14.0976 -14.0460 -13.9632 -13.9161 -13.8631 -13.8012 -13.6992 -13.6616 -13.5402 -13.5282 -13.4166 -13.4133 -13.3807 -13.3755 -13.3268 -13.3088 -13.2921 -13.2842 -13.2006 -13.1917 -13.1338 -13.1152 -10.0962 -10.0543  -9.9324  -9.9228  -9.6588  -9.6270  -9.5733  -9.5409  -9.3087  -9.2936  -9.0828  -9.0591  -8.7133  -8.6775  -8.4660  -8.4451  -8.0832  -7.9613  -7.8713  -7.7437  -5.5453  -5.5194  -5.4074  -5.3864  -5.2917  -5.2484  -5.1749  -5.1300  -4.9966  -4.9364  -4.8868  -4.7837  -4.7083  -4.6795  -4.6183  -4.5525  -4.5196  -4.4450  -4.3215  -4.3027  -4.1834  -4.1476  -4.1336  -4.0757  -3.9712  -3.9230  -3.8876  -3.7826  -3.7007  -3.6624  -3.5750  -3.5014  -3.4204  -3.3856  -3.3243  -3.2962  -3.2452  -3.1726  -3.1144  -3.0841  -3.0239  -2.9987  -2.9403  -2.9258  -2.8797  -2.8385  -2.7871  -2.7559  -2.6761  -2.6453  -2.5615  -2.4922  -2.4726  -2.4257  -2.3576  -2.2710  -2.2326  -2.1716  -2.1117  -2.0775  -2.0268  -1.9975  -1.9650  -1.9455  -1.8873  -1.8678  -1.7910  -1.7476  -1.6802  -1.6699  -1.6134  -1.5766  -1.5428  -1.5278  -1.4787  -1.4724  -1.3820  -1.3526  -1.2415  -1.2072  -1.0474  -1.0200  -0.9745  -0.9537  -0.8672  -0.8417  -0.7809  -0.7403  -0.7139  -0.6583  -0.5697  -0.5522  -0.4440  -0.4349  -0.3081  -0.2869   2.0581   2.1072   2.2861   2.3777   2.4701   2.5111   2.6379   2.7046   2.7141   2.7781   2.8435   2.8904   2.9052   2.9640   2.9717   3.1034   3.1215   3.1973   3.2155   3.2738   3.3335   3.3732   3.4636   3.4903   3.6082   3.6517   3.7080   3.7441   3.7946   3.8763   3.9168   3.9372   4.0114   4.1041   4.1494   4.1965   4.2756   4.3250   4.3494   4.4007   4.4702   4.5178   4.5848   4.6502
   0.2157 -15.3158 -15.2476 -15.1966 -15.1458 -14.9264 -14.8477 -14.6761 -14.6587 -14.4879 -14.4597 -14.1699 -14.0731 -13.9988 -13.8880 -13.8503 -13.7648 -13.6933 -13.6432 -13.5473 -13.5187 -13.4042 -13.3961 -13.3744 -13.3599 -13.3233 -13.3018 -13.2911 -13.2798 -13.2101 -13.1842 -13.1440 -13.1120 -10.0813 -10.0167  -9.9204  -9.8976  -9.7054  -9.6405  -9.5769  -9.4913  -9.3232  -9.2868  -9.0722  -9.0218  -8.7565  -8.6882  -8.4776  -8.4286  -8.1911  -8.0582  -7.8292  -7.6719  -5.5949  -5.5702  -5.4207  -5.3478  -5.2821  -5.1960  -5.1007  -5.0567  -5.0027  -4.9438  -4.8522  -4.7527  -4.7278  -4.6498  -4.6402  -4.5688  -4.5420  -4.4199  -4.3408  -4.2992  -4.2033  -4.1490  -4.1185  -4.0033  -3.9828  -3.9450  -3.8687  -3.8100  -3.7288  -3.6612  -3.5813  -3.5374  -3.5147  -3.4162  -3.3959  -3.3157  -3.2573  -3.2352  -3.1218  -3.0923  -3.0422  -3.0066  -2.9476  -2.9396  -2.8720  -2.8265  -2.7767  -2.6995  -2.6639  -2.6329  -2.5457  -2.4947  -2.4399  -2.4075  -2.3461  -2.2757  -2.2265  -2.1723  -2.1403  -2.0640  -2.0391  -2.0009  -1.9742  -1.9209  -1.8793  -1.8487  -1.7980  -1.7495  -1.6919  -1.6681  -1.6436  -1.5737  -1.5431  -1.5236  -1.4677  -1.4463  -1.3959  -1.3465  -1.2277  -1.2044  -1.0801  -1.0515  -0.9893  -0.9535  -0.8690  -0.8213  -0.7899  -0.7521  -0.6985  -0.6065  -0.5854  -0.5450  -0.4401  -0.4052  -0.3182  -0.2800   2.0543   2.1221   2.2791   2.3932   2.4745   2.5171   2.5945   2.6678   2.7584   2.7848   2.8257   2.8897   2.9255   2.9496   3.0540   3.0966   3.1590   3.2365   3.2644   3.3142   3.3427   3.4111   3.4776   3.5228   3.5888   3.6454   3.7090   3.7492   3.8151   3.8995   3.9148   4.0087   4.0370   4.0867   4.1304   4.1848   4.2741   4.3194   4.3802   4.4042   4.4533   4.4754   4.5561   4.6350
   0.2283 -15.3257 -15.2354 -15.1418 -15.0972 -14.9438 -14.8638 -14.6853 -14.6666 -14.5355 -14.4897 -14.2478 -14.0943 -14.0332 -13.8739 -13.8312 -13.7523 -13.6693 -13.6262 -13.5584 -13.5149 -13.3961 -13.3740 -13.3642 -13.3392 -13.3187 -13.3002 -13.2764 -13.2647 -13.2204 -13.1820 -13.1517 -13.1151 -10.0453  -9.9876  -9.9159  -9.8617  -9.7251  -9.6459  -9.5927  -9.4526  -9.3432  -9.2743  -9.0599  -8.9858  -8.7911  -8.7102  -8.4906  -8.4312  -8.2717  -8.1560  -7.8047  -7.6194  -5.6407  -5.6015  -5.4218  -5.3400  -5.2563  -5.1406  -5.0589  -4.9898  -4.9747  -4.9348  -4.8526  -4.7418  -4.7030  -4.6741  -4.6076  -4.5491  -4.5194  -4.4547  -4.3419  -4.2812  -4.2201  -4.1845  -4.0516  -4.0218  -3.9782  -3.9413  -3.8431  -3.8064  -3.7587  -3.6788  -3.6252  -3.6169  -3.5380  -3.4612  -3.4444  -3.3684  -3.3124  -3.2563  -3.1689  -3.1089  -3.0653  -3.0266  -2.9542  -2.9484  -2.8833  -2.7987  -2.7434  -2.7106  -2.6612  -2.6321  -2.5147  -2.4561  -2.4130  -2.3685  -2.3456  -2.2940  -2.2307  -2.1677  -2.1371  -2.0872  -2.0485  -2.0215  -1.9676  -1.8747  -1.8385  -1.8152  -1.7842  -1.7631  -1.7208  -1.6842  -1.6470  -1.5893  -1.5533  -1.5274  -1.4580  -1.4273  -1.3871  -1.3295  -1.2443  -1.2009  -1.1188  -1.0551  -0.9881  -0.9572  -0.8741  -0.8299  -0.7920  -0.7458  -0.6587  -0.6242  -0.5588  -0.5359  -0.4338  -0.3784  -0.3320  -0.2763   2.0380   2.1370   2.2671   2.4076   2.4753   2.5004   2.5984   2.6823   2.7671   2.8025   2.8439   2.8623   2.9277   2.9722   3.0948   3.1241   3.2090   3.2600   3.3138   3.3533   3.4074   3.4397   3.4848   3.5376   3.6280   3.6581   3.7188   3.7788   3.8356   3.8828   3.9087   3.9802   4.0375   4.0838   4.1240   4.2067   4.2517   4.3295   4.3744   4.4094   4.4425   4.5131   4.5298   4.6034
   0.2409 -15.3290 -15.2230 -15.0823 -15.0690 -14.9305 -14.9037 -14.7108 -14.6776 -14.5771 -14.4910 -14.3163 -14.0995 -14.0532 -13.8644 -13.8243 -13.7474 -13.6593 -13.6119 -13.5704 -13.5119 -13.3966 -13.3625 -13.3555 -13.3122 -13.3045 -13.2954 -13.2645 -13.2497 -13.2301 -13.1885 -13.1548 -13.1214 -10.0053  -9.9695  -9.9243  -9.8337  -9.7119  -9.6447  -9.6140  -9.4357  -9.3632  -9.2585  -9.0512  -8.9549  -8.8082  -8.7416  -8.4968  -8.4668  -8.2966  -8.2272  -7.7975  -7.5877  -5.6705  -5.6169  -5.4089  -5.3446  -5.2518  -5.0775  -5.0377  -4.9884  -4.9443  -4.9141  -4.8721  -4.7335  -4.7109  -4.6319  -4.5958  -4.5413  -4.4819  -4.3875  -4.3411  -4.2627  -4.2323  -4.1986  -4.1338  -4.0307  -4.0008  -3.9454  -3.8633  -3.7767  -3.7164  -3.7025  -3.6540  -3.5965  -3.5309  -3.4823  -3.4747  -3.4272  -3.3628  -3.3280  -3.1738  -3.1489  -3.1186  -3.0540  -2.9935  -2.9392  -2.8910  -2.8283  -2.7198  -2.6974  -2.6388  -2.6051  -2.4976  -2.4362  -2.4102  -2.3757  -2.3359  -2.3134  -2.2490  -2.1697  -2.1270  -2.0686  -2.0481  -2.0059  -1.9044  -1.8632  -1.8152  -1.7934  -1.7802  -1.7526  -1.7277  -1.7035  -1.6455  -1.6038  -1.5723  -1.5224  -1.4792  -1.4116  -1.3748  -1.3195  -1.2669  -1.2413  -1.1188  -1.0389  -0.9799  -0.9492  -0.8835  -0.8375  -0.7897  -0.7210  -0.6496  -0.6335  -0.6065  -0.4788  -0.4172  -0.3777  -0.3482  -0.2714   2.0512   2.1196   2.2714   2.3947   2.4842   2.5485   2.5851   2.6895   2.7532   2.8164   2.8440   2.8722   2.9087   2.9912   3.1260   3.1493   3.2193   3.2819   3.3677   3.3938   3.4400   3.4574   3.5127   3.5983   3.6299   3.6856   3.7545   3.7983   3.8374   3.8777   3.8982   3.9375   4.0262   4.0391   4.0889   4.1652   4.2873   4.3447   4.3947   4.4241   4.4520   4.5054   4.5575   4.5875
   0.2637 -15.3292 -15.2174 -15.0801 -15.0035 -14.9795 -14.8966 -14.7098 -14.7020 -14.5880 -14.4870 -14.3471 -14.1002 -14.0577 -13.8605 -13.8238 -13.7450 -13.6603 -13.6026 -13.5799 -13.5092 -13.3973 -13.3625 -13.3496 -13.3009 -13.2918 -13.2918 -13.2614 -13.2440 -13.2352 -13.1935 -13.1556 -13.1247  -9.9903  -9.9520  -9.9374  -9.8232  -9.6997  -9.6431  -9.6247  -9.4316  -9.3735  -9.2519  -9.0481  -8.9338  -8.8211  -8.7579  -8.4985  -8.4861  -8.2975  -8.2536  -7.7971  -7.5772  -5.6804  -5.6212  -5.4005  -5.3449  -5.2589  -5.0388  -5.0311  -4.9774  -4.9466  -4.9394  -4.8542  -4.7583  -4.7387  -4.5896  -4.5719  -4.4681  -4.4666  -4.3760  -4.3346  -4.3152  -4.2468  -4.1917  -4.1635  -4.0336  -3.9934  -3.9506  -3.9134  -3.7862  -3.7137  -3.6700  -3.5915  -3.5868  -3.5391  -3.5031  -3.4589  -3.4449  -3.4082  -3.3660  -3.1780  -3.1672  -3.1260  -3.0720  -3.0509  -2.9430  -2.8777  -2.8452  -2.7120  -2.6902  -2.6245  -2.5977  -2.4899  -2.4278  -2.3902  -2.3853  -2.3593  -2.3085  -2.2780  -2.1632  -2.1024  -2.0695  -2.0497  -1.9745  -1.8648  -1.8625  -1.8060  -1.8009  -1.7755  -1.7706  -1.7297  -1.6918  -1.6292  -1.6254  -1.5536  -1.5527  -1.4771  -1.4176  -1.3579  -1.3188  -1.2823  -1.2644  -1.1084  -1.0353  -0.9790  -0.9348  -0.9100  -0.8100  -0.7884  -0.7092  -0.6548  -0.6477  -0.6313  -0.4350  -0.4085  -0.4007  -0.3551  -0.2677   2.0684   2.1015   2.2837   2.3775   2.5109   2.5658   2.5694   2.6880   2.7525   2.8358   2.8545   2.8556   2.9120   2.9824   3.1106   3.1651   3.2447   3.2801   3.3407   3.4236   3.4250   3.4894   3.5625   3.6043   3.6617   3.6857   3.7784   3.8220   3.8347   3.8724   3.8959   3.9588   4.0026   4.0129   4.0322   4.1491   4.2872   4.3245   4.4227   4.4361   4.4682   4.5321   4.5762   4.6112
